Wall time,Step,Value
1744573345.3962653,796672,-108.18099975585938
1744573370.0649571,798720,-110.53594207763672
1744573394.7700055,800768,-110.79360961914062
1744573419.594692,802816,-118.04348754882812
1744573444.379984,804864,-116.51099395751953
1744573469.8147597,806912,-129.3427734375
1744573494.8339384,808960,-116.91968536376953
1744573519.6079087,811008,-116.91062927246094
1744573544.4852633,813056,-110.51787567138672
1744573569.2470896,815104,-105.72452545166016
1744573594.000406,817152,-105.38802337646484
1744573618.770346,819200,-103.91864776611328
1744573643.7496848,821248,-103.05166625976562
1744573668.799558,823296,-102.49048614501953
1744573693.7080407,825344,-104.15839385986328
1744573718.527461,827392,-98.54874420166016
1744573743.3183732,829440,-98.39716339111328
1744573768.1597016,831488,-104.77130126953125
1744573792.9443715,833536,-95.81559753417969
1744573817.9355478,835584,-96.8775634765625
1744573842.69417,837632,-97.13095092773438
1744573867.5512784,839680,-91.43638610839844
1744573892.485253,841728,-91.9217529296875
1744573917.3451715,843776,-92.19691467285156
1744573942.260076,845824,-84.97393798828125
1744573967.2425203,847872,-84.8083267211914
1744573992.2428272,849920,-84.01304626464844
1744574017.1228824,851968,-84.14198303222656
1744574042.0670352,854016,-69.51692962646484
1744574067.0497537,856064,-62.95881271362305
1744574091.9039185,858112,-56.910587310791016
1744574119.6938725,860160,-56.64946365356445
1744574149.2350357,862208,-55.36678695678711
1744574174.2030468,864256,-55.75367736816406
1744574199.1385543,866304,-55.77220153808594
1744574224.0888152,868352,-55.97812271118164
1744574249.0728617,870400,-56.122196197509766
1744574274.089086,872448,-57.04703140258789
1744574299.0850787,874496,-57.068756103515625
1744574324.0491045,876544,-55.19141387939453
1744574349.0860045,878592,-53.966129302978516
1744574373.8650808,880640,-47.197349548339844
1744574398.6247773,882688,-47.60301971435547
1744574423.487839,884736,-46.311439514160156
1744574448.4597852,886784,-47.3441162109375
1744574473.28573,888832,-47.34579086303711
1744574498.0760565,890880,-44.71437454223633
1744574522.966485,892928,-45.1647834777832
1744574547.857588,894976,-44.97564697265625
1744574572.7358227,897024,-45.6389045715332
1744574597.6598332,899072,-44.640377044677734
1744574622.860449,901120,-43.83895492553711
1744574647.7961283,903168,-42.87553405761719
1744574672.833763,905216,-42.64835739135742
1744574697.8781412,907264,-42.43765640258789
1744574722.8602407,909312,-42.36784362792969
1744574747.8125975,911360,-41.089237213134766
1744574772.7122583,913408,-41.168338775634766
1744574797.7561562,915456,-41.061859130859375
1744574822.853312,917504,-41.271629333496094
1744574847.7544146,919552,-42.15414810180664
1744574872.6179004,921600,-41.88745880126953
1744574897.6001654,923648,-41.3133544921875
1744574922.6194499,925696,-41.57317352294922
1744574947.709603,927744,-47.397762298583984
1744574972.7137587,929792,-46.546390533447266
1744574997.6854694,931840,-46.138938903808594
1744575022.7714164,933888,-46.178680419921875
1744575047.813118,935936,-46.008480072021484
1744575072.7461505,937984,-44.61022186279297
1744575097.7535865,940032,-44.724456787109375
1744575122.7762554,942080,-43.73070526123047
1744575147.5721245,944128,-53.53376007080078
